ts,run_id,label,dpid,port_no,interval_s,tx_rate_bps,rx_rate_bps,tx_pps,rx_pps,tx_err_rate,rx_err_rate,tx_drop_rate,rx_drop_rate,utilization,loss_rate,score,is_anomaly
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:03,4,5.002,249.499,249.499,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.675,20260511_084048,normal,00:00:00:00:00:00:01:03,1,5.001,249.547,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:02,4,5.001,249.571,249.571,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.671,20260511_084048,normal,00:00:00:00:00:00:02:01,3,5.001,249.556,249.556,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:02:03,1,5.002,249.482,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:01:02,4,5.002,249.501,249.501,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:03,1,5.002,249.499,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.675,20260511_084048,normal,00:00:00:00:00:00:01:03,5,5.001,249.547,249.547,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:02,2,5.001,249.571,249.571,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:02:03,2,5.002,249.482,249.482,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:01:02,2,5.002,249.501,249.501,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:03,5,5.002,249.499,249.499,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.675,20260511_084048,normal,00:00:00:00:00:00:01:03,2,5.001,249.547,249.547,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:02,5,5.001,249.571,249.571,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:02:03,5,5.002,249.482,249.482,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:01:02,5,5.002,249.501,249.501,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:03,2,5.002,249.499,249.499,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.675,20260511_084048,normal,00:00:00:00:00:00:01:03,3,5.001,249.547,249.547,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:02,3,5.001,249.571,249.571,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:02:03,3,5.002,249.482,249.482,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:01:02,3,5.002,249.501,249.501,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468188.674,20260511_084048,normal,00:00:00:00:00:00:03:03,3,5.002,249.499,249.499,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.672,20260511_084048,normal,00:00:00:00:00:00:02:02,1,5.001,95.975,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:01,1,5.001,95.979,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:01,4,5.000,95.995,95.995,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:01,4,5.000,95.999,95.999,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:02,1,4.999,96.019,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:03,4,4.999,96.020,96.020,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:03,4,4.999,96.022,96.022,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:02,1,4.999,96.011,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.674,20260511_084048,normal,00:00:00:00:00:00:01:03,4,4.999,96.021,96.021,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.672,20260511_084048,normal,00:00:00:00:00:00:02:02,4,5.001,95.975,95.975,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:01,4,5.001,95.979,95.979,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:01,1,5.000,95.995,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:01,1,5.000,95.999,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:02,4,4.999,96.019,96.019,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:03,1,4.999,96.020,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:03,1,4.999,96.022,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:02,4,4.999,96.011,96.011,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.674,20260511_084048,normal,00:00:00:00:00:00:01:03,1,4.999,96.021,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.672,20260511_084048,normal,00:00:00:00:00:00:02:02,2,5.001,95.975,95.975,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:01,5,5.001,95.979,95.979,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:01,5,5.000,95.995,95.995,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:01,2,5.000,95.999,95.999,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:02,2,4.999,96.019,96.019,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:03,2,4.999,96.020,96.020,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:03,5,4.999,96.022,96.022,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:02,2,4.999,96.011,96.011,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.674,20260511_084048,normal,00:00:00:00:00:00:01:03,5,4.999,96.021,96.021,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.672,20260511_084048,normal,00:00:00:00:00:00:02:02,5,5.001,95.975,95.975,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:01,2,5.001,95.979,95.979,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:01,2,5.000,95.995,95.995,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:01,5,5.000,95.999,95.999,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:02,5,4.999,96.019,96.019,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:03,5,4.999,96.020,96.020,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:03,2,4.999,96.022,96.022,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:02,5,4.999,96.011,96.011,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.674,20260511_084048,normal,00:00:00:00:00:00:01:03,2,4.999,96.021,96.021,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.672,20260511_084048,normal,00:00:00:00:00:00:02:02,3,5.001,95.975,95.975,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:01,3,5.001,95.979,95.979,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:01,3,5.000,95.995,95.995,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:01,3,5.000,95.999,95.999,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:01:02,3,4.999,96.019,96.019,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:02:03,3,4.999,96.020,96.020,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:03,3,4.999,96.022,96.022,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.673,20260511_084048,normal,00:00:00:00:00:00:03:02,3,4.999,96.011,96.011,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468193.674,20260511_084048,normal,00:00:00:00:00:00:01:03,3,4.999,96.021,96.021,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:02,1,5.000,768.040,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:02,4,5.000,208.011,208.011,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:01:02,1,5.000,768.067,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:01,4,5.000,96.003,208.006,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:02:03,4,5.000,208.004,208.004,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:03,4,5.000,208.003,208.003,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:01,1,5.000,768.033,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:02,1,5.000,543.992,111.998,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:03,4,5.000,95.996,207.992,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:02,2,5.000,96.005,208.011,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:01,4,5.001,95.981,95.981,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:01:02,4,5.000,208.018,96.008,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:01,1,5.000,656.018,112.003,1.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:02:03,1,5.000,544.010,112.002,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:03,1,5.000,544.009,112.002,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:01,4,5.000,96.004,96.004,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:02,4,5.000,95.999,207.997,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:03,1,5.000,655.976,111.996,1.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:02,5,5.000,96.005,208.011,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:01,1,5.001,767.846,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:01:02,2,5.000,208.018,208.018,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:01,5,5.000,208.006,208.006,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:02:03,2,5.000,208.004,96.002,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:03,5,5.000,96.002,96.002,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:01,5,5.000,208.009,208.009,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:02,2,5.000,207.997,95.999,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:03,5,5.000,95.996,95.996,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:02,3,5.000,208.011,96.005,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:01,2,5.001,207.958,207.958,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:01:02,5,5.000,208.018,208.018,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:01,2,5.000,96.003,96.003,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:02:03,5,5.000,96.002,208.004,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:03,2,5.000,208.003,96.002,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:01,2,5.000,208.009,96.004,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:02,5,5.000,207.997,207.997,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:03,2,5.000,207.992,207.992,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:01,5,5.001,207.958,95.981,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:01:02,3,5.000,208.018,208.018,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:01,3,5.000,96.003,96.003,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:02:03,3,5.000,208.004,208.004,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:03,3,5.000,208.003,96.002,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.672,20260511_084048,normal,00:00:00:00:00:00:02:01,3,5.000,96.004,208.009,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.673,20260511_084048,normal,00:00:00:00:00:00:03:02,3,5.000,95.999,95.999,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:03,3,5.000,95.996,95.996,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468198.674,20260511_084048,normal,00:00:00:00:00:00:01:01,3,5.001,95.981,207.958,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.672,20260511_084048,normal,00:00:00:00:00:00:02:02,1,5.000,585.542,111.989,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.672,20260511_084048,normal,00:00:00:00:00:00:02:02,4,5.000,249.575,249.575,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.672,20260511_084048,normal,00:00:00:00:00:00:02:02,2,5.000,361.564,249.575,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.672,20260511_084048,normal,00:00:00:00:00:00:02:02,5,5.000,361.564,249.575,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:01:02,1,5.001,585.538,111.988,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:02:01,1,5.000,585.570,111.994,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:02:03,4,5.000,249.585,249.585,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.674,20260511_084048,normal,00:00:00:00:00:00:03:03,4,5.000,249.582,249.582,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.674,20260511_084048,normal,00:00:00:00:00:00:03:02,1,5.000,809.559,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:03:01,4,5.000,361.585,249.590,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:01:01,4,4.999,361.665,361.665,0.600,0.600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.674,20260511_084048,normal,00:00:00:00:00:00:01:03,4,5.001,361.554,249.568,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.672,20260511_084048,normal,00:00:00:00:00:00:02:02,3,5.000,249.575,361.564,0.400,0.600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:01:02,4,5.001,249.574,361.562,0.400,0.600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:02:01,4,5.000,361.582,361.582,0.600,0.600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:02:03,1,5.000,809.550,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.674,20260511_084048,normal,00:00:00:00:00:00:03:03,1,5.000,809.543,0.000,1.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.674,20260511_084048,normal,00:00:00:00:00:00:03:02,4,5.000,361.582,249.587,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:03:01,1,5.000,697.571,0.000,1.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1778468203.673,20260511_084048,normal,00:00:00:00:00:00:01:01,1,4.999,585.706,112.020,1.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
